id,title,genre,imdb_link,plot,poster_path
2035,Blackbeard's Ghost,"Comedy, Family, Fantasy",tt0062737,"In this comedy, Peter Ustinov is the famous pirate's ghost that returns to our time. Blackbeard has been cursed by his last wife who was a notorious witch, so that he will never die. The only way to ""break"" the curse is to do (for once in his life) a good act. Is the famous pirate able to do something good?",data/posters/2035-blackbeards-ghost.jpeg
1291,Indiana Jones and the Last Crusade,"Action, Adventure",tt0097576,"An art collector appeals to Jones to embark on a search for the Holy Grail. He learns that another archaeologist has disappeared while searching for the precious goblet, and the missing man is his own father, Dr. Henry Jones. The artifact is much harder to find than they expected, and its powers are too much for those impure in heart.",data/posters/1291-indiana-jones-and-the-last-crusade.jpeg
3296,"To Sir, with Love",Drama,tt0062376,"Engineer Mark Thackeray arrives to teach a totally undisciplined class at an East End school. Still hoping for a good engineering job, he's hopeful that he won't be there long. He starts implementing his own brand of classroom discipline: forcing the pupils to treat each other with respect. Inevitably he begins getting involved in the students' personal lives, and must avoid the advances of an amorous student while winning over the class tough. What will he decide when the engineering job comes through?",data/posters/3296-to-sir-with-love.jpeg
2727,Killer's Kiss,"Crime, Drama, Film-Noir, Thriller",tt0048254,"Prize-fighter Davy Gordon intervenes when private dancer Gloria Price is being attacked by her employer and lover Vincent Raphello. This brings the two together and they get involved with each other, which displeases Raphello. He sends men out to kill Davy, but they instead kill his friend. Gloria is soon kidnapped by Raphello and his men, and it is up to Davy to save her.",data/posters/2727-killers-kiss.jpeg
32596,Sahara,"Action, Adventure, Comedy",tt0318649,"Master explorer and former US Navy Seal Dirk Pitt and his wisecracking buddy Al Giordino goes on the adventure of a lifetime of seeking out a lost Civil War ironclad battleship known as the ""Ship of Death"" that protects a secret cargo is lost somewhere in the deserts of West Africa. But while the two cross paths with a beautiful and brilliant U.N. scientist Dr. Eva Rojas who is being hounded by a ruthless dictator. She believes that the hidden treasure may be connected to a larger problem that threatens the world around them. Hunting for a ship that no one else thinks exists, Dirk, Al, and Eva must rely on their wits and their daring heroics to outsmart dangerous warlords, survive the threatening terrain, and get to the bottom of both mysteries.",data/posters/32596-sahara.jpeg
32060,The Cat and the Canary,"Comedy, Horror, Mystery",tt0017739,Relatives of an eccentric millionaire gather in his spooky mansion on the 20th anniversary of his death for the reading of his will.,data/posters/32060-the-cat-and-the-canary.jpeg
2517,Christine,"Horror, Thriller",tt0085333,"In 1957, in Detroit, a red Plymouth Fury is built and is the cause of two accidents, one of them fatal, still in the assembly line. Twenty-one years later, the outcast and bullied nerd Arnold ""Arnie"" Cunningham is getting a ride with his best and only friend Dennis Guilder and he sees the wrecked car for sale in a garden. Arnie immediately falls in love with the car. The car was given the name Christine by it's first owner. He brings the car to a repair shop of the despicable Will Darnell and works hard to restore the classic car. While he works in the restoration, he changes his personality to a cocky teenager and he dates the most beautiful girl in the high-school, Leigh Cabot. Soon Arnie becomes selfish and jealous of the supernatural Christine that kills everyone that is a threat to them.",data/posters/2517-christine.jpeg
3774,House Party 2,"Comedy, Drama, Music, Romance",tt0102065,"When Kid's college money is stolen by a crooked music promoter, Play's solution is to stage the 'mutha' of all pajama parties. Starring Kid 'n Play and Martin Lawrence.",data/posters/3774-house-party-2.jpeg
8905,1492: Conquest of Paradise,"Adventure, Biography, Drama, History",tt0103594,"Big budget account of Christopher Columbus' discovery of the Americas. Released in 1992 to celebrate the 500th anniversary of the discovery. Shows the disastrous effects the Europeans had on the original inhabitants, and Columbus' struggle to civilize the New World.",data/posters/8905-1492-conquest-of-paradise.jpeg
40723,Wolf Creek,"Crime, Horror, Thriller",tt0416315,"Three backpackers travel into the Australian Outback, only to find themselves stranded at Wolf Creek crater. Once there they are encountered by a bushman, Mick Taylor, who offers them a ride back to his place. Little do the three know that their adventure into the Outback, would be a complete nightmare after the backpackers find a way to escape.",data/posters/40723-wolf-creek.jpeg
4218,River's Edge,"Crime, Drama",tt0091860,"A group of high school friends must come to terms with the fact that one of them, Samson, killed another, Jamie. Reactions vary, as Layne is intent on protecting Samson and smuggling him out of the state, while others think it's best to go to the police. Matt's tough little brother also finds out about the body and no one knows quite how the police will learn about the murder or who will be blamed for it.",data/posters/4218-rivers-edge.jpeg
7082,That Touch of Mink,"Comedy, Romance",tt0056575,"Cathy Timberlake is an old fashioned country girl who meets the man of her dreams, Philip Shayne, after his Rolls Royce splashes her with mud on her way to a job interview. Philip is a romantic businessman who is taken by Cathy's honest heart. There's one problem, he's not interested in marriage while Cathy has never thought of anything else.",data/posters/7082-that-touch-of-mink.jpeg
3948,Meet the Parents,"Comedy, Romance",tt0212338,"A Jewish male nurse plans to ask his live-in girl friend to marry him. However, he learns that her strict father expects to be asked for his daughter's hand before she can accept. Thus begins the visit from Hell as the two travel to meet Mom and Dad, who turns out to be former CIA with a lie detector in the basement. Coincidentally, a sister also has announced her wedding to a young doctor. Of course everything that can go wrong, does, including the disappearance of Dad's beloved Himalayan cat, Jinxie.",data/posters/3948-meet-the-parents.jpeg
